response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
7.0691,0.4232,0.0119,0.0001,6.6456,0.0001,503,84.2000
7.1158,0.4649,0.0347,0.0001,6.6506,0.0002,503,84.2579
7.0922,0.4464,0.0267,0.0001,6.6456,0.0001,503,84.3061
6.6439,0.4733,0.0371,0.0001,6.1703,0.0001,500,84.7752
6.6371,0.4689,0.0388,0.0001,6.1679,0.0001,500,84.9631
6.6357,0.4640,0.0229,0.0001,6.1715,0.0001,500,84.9791
6.6151,0.4536,0.0371,0.0001,6.1612,0.0001,500,85.0156
6.6587,0.4799,0.0219,0.0001,6.1785,0.0001,500,84.9802
6.6368,0.4667,0.0407,0.0001,6.1698,0.0001,500,85.0120
6.6919,0.4573,0.0313,0.0001,6.2344,0.0001,500,84.9706
5.9972,0.4859,0.0151,0.0001,5.5111,0.0001,500,85.6670
5.0002,0.4297,0.0240,0.0001,4.5703,0.0001,500,86.6674
6.0014,0.4272,0.0150,0.0001,5.5740,0.0001,500,85.6671
7.0872,0.4390,0.0253,0.0001,6.6474,0.0007,503,85.0274
7.0971,0.4506,0.0312,0.0001,6.6463,0.0001,503,85.2501
6.1980,0.4874,0.0313,0.0001,5.7103,0.0001,500,86.4604
6.9941,0.4601,0.0151,0.0001,6.5338,0.0001,500,85.6670
7.0022,0.4713,0.0206,0.0001,6.5306,0.0001,500,85.6616
6.0014,0.4767,0.0272,0.0001,5.5244,0.0001,500,86.6641
7.0056,0.4927,0.0185,0.0001,6.5127,0.0001,500,85.6636
7.1275,0.4743,0.0338,0.0001,6.6529,0.0001,503,85.5685
6.6173,0.4554,0.0344,0.0001,6.1616,0.0002,500,86.1177
6.6450,0.4691,0.0082,0.0001,6.1757,0.0002,500,86.0935
7.1023,0.4549,0.0300,0.0001,6.6471,0.0002,503,85.6520
7.0974,0.4479,0.0218,0.0001,6.6480,0.0013,503,85.6603
7.1195,0.4675,0.0198,0.0001,6.6517,0.0002,503,85.6622
7.1283,0.4705,0.0144,0.0001,6.6576,0.0001,503,85.6676
7.1509,0.4925,0.0243,0.0001,6.6576,0.0007,503,85.6579
2.3070,0.4624,0.0288,0.0001,1.8443,0.0001,500,90.6645
2.3121,0.4662,0.0331,0.0001,1.8457,0.0001,500,90.6603
2.2850,0.3936,0.0029,0.0001,1.8912,0.0001,500,90.6904
2.2969,0.4417,0.0110,0.0001,1.8549,0.0001,500,90.6826
7.1325,0.4790,0.0365,0.0001,6.6533,0.0001,503,86.0652
7.0935,0.4452,0.0168,0.0001,6.6480,0.0001,503,86.1353
7.1511,0.4919,0.0289,0.0001,6.6590,0.0001,503,86.2041
0.6806,0.4490,0.0284,0.0001,0.2314,0.0001,500,92.9754
5.9882,0.4094,0.0039,0.0001,5.5785,0.0001,500,87.6702
7.0028,0.4548,0.0298,0.0001,6.5477,0.0001,500,86.6616
6.8955,0.4339,0.0229,0.0001,6.4613,0.0002,500,86.7690
7.0060,0.4780,0.0329,0.0001,6.5277,0.0002,500,86.6585
6.3791,0.4604,0.0361,0.0001,5.9183,0.0001,500,87.2854
0.6930,0.4382,0.0323,0.0001,0.2546,0.0001,500,92.9715
6.1884,0.4469,0.0353,0.0001,5.7413,0.0001,500,87.4761
2.9505,0.4783,0.0262,0.0001,2.4719,0.0001,500,90.7157
0.8622,0.4767,0.0056,0.0001,0.3853,0.0001,500,92.8089
6.4604,0.4893,0.0307,0.0001,5.9708,0.0002,500,87.2107
6.0345,0.4886,0.0375,0.0001,5.5456,0.0001,500,87.6365
6.2865,0.5094,0.0347,0.0001,5.7756,0.0013,500,87.3877
7.1789,0.4803,0.0259,0.0001,6.6984,0.0001,503,86.6656
6.6269,0.4902,0.0332,0.0001,6.1364,0.0001,500,88.0289
5.6931,0.4817,0.0265,0.0001,5.2111,0.0001,500,88.9659
6.3497,0.5180,0.0288,0.0001,5.8315,0.0001,500,88.3131
5.9842,0.4801,0.0141,0.0001,5.5039,0.0001,500,88.6786
5.4441,0.4620,0.0319,0.0001,4.9819,0.0001,500,89.2205
5.8905,0.4799,0.0274,0.0001,5.4105,0.0001,500,88.7742
6.0061,0.4667,0.0307,0.0001,5.5392,0.0001,500,88.6620
7.0074,0.4776,0.0126,0.0001,6.5294,0.0002,500,87.6616
1.8872,0.4588,0.0328,0.0001,1.4282,0.0001,500,92.7818
5.9575,0.4895,0.0344,0.0001,5.4677,0.0001,500,88.7169
7.1042,0.4574,0.0381,0.0001,6.6465,0.0001,503,87.5746
7.0970,0.4436,0.0054,0.0001,6.6532,0.0001,503,87.6071
7.1422,0.4852,0.0353,0.0001,6.6567,0.0002,503,87.5773
7.1366,0.4773,0.0234,0.0001,6.6590,0.0001,503,87.5892
7.1096,0.4555,0.0099,0.0001,6.6538,0.0001,503,87.6643
6.6148,0.4487,0.0225,0.0001,6.1658,0.0001,500,88.6703
6.6573,0.4748,0.0033,0.0001,6.1822,0.0001,500,88.7480
6.6289,0.4563,0.0366,0.0001,6.1722,0.0001,500,88.9557
5.3721,0.4236,0.0217,0.0001,4.9482,0.0002,500,90.2803
5.9861,0.4287,0.0232,0.0001,5.5572,0.0001,500,89.6695
4.8208,0.4784,0.0370,0.0001,4.3421,0.0001,500,90.8362
6.8793,0.4540,0.0237,0.0003,6.4248,0.0002,500,88.7778
5.9964,0.4637,0.0297,0.0001,5.5324,0.0001,500,89.6629
5.9058,0.4429,0.0313,0.0001,5.4626,0.0001,500,89.7558
5.9122,0.4437,0.0361,0.0001,5.4682,0.0002,500,89.7510
4.6553,0.4553,0.0352,0.0001,4.1998,0.0001,500,91.0087
6.3410,0.4968,0.0389,0.0001,5.8438,0.0002,500,89.3230
6.0011,0.4601,0.0297,0.0001,5.5407,0.0002,500,89.6629
5.0099,0.5079,0.0368,0.0001,4.5017,0.0001,500,90.6567
6.2780,0.4984,0.0287,0.0001,5.7793,0.0001,500,89.3926
6.3812,0.5149,0.0312,0.0001,5.8660,0.0001,500,89.2908
6.0093,0.4732,0.0298,0.0001,5.5360,0.0001,500,89.6628
6.0116,0.4393,0.0298,0.0001,5.5720,0.0002,500,89.6628
6.6233,0.4676,0.0308,0.0001,6.1554,0.0002,500,89.5956
6.6423,0.4718,0.0326,0.0001,6.1703,0.0001,500,89.7546
5.9885,0.4580,0.0230,0.0001,5.5302,0.0001,500,90.6705
6.5743,0.5056,0.0319,0.0001,6.0684,0.0001,500,90.0904
6.0118,0.5106,0.0399,0.0001,5.5010,0.0001,500,90.6535
6.6208,0.4737,0.0346,0.0001,6.1468,0.0001,500,90.0487
5.7013,0.4721,0.0321,0.0001,5.2290,0.0001,500,90.9698
6.3249,0.4961,0.0362,0.0001,5.8285,0.0002,500,90.3463
7.0070,0.4473,0.0272,0.0001,6.5594,0.0002,500,89.6655
7.1313,0.4865,0.0368,0.0001,6.6445,0.0001,503,89.5897
7.0930,0.4466,0.0230,0.0001,6.6462,0.0001,503,89.6695
7.1272,0.4759,0.0328,0.0001,6.6510,0.0001,503,89.6599
7.0786,0.4311,0.0041,0.0001,6.6472,0.0001,503,90.1182
7.0898,0.4423,0.0147,0.0001,6.6473,0.0001,503,90.1076
6.6382,0.4716,0.0332,0.0001,6.1663,0.0001,500,90.6603
6.6542,0.4813,0.0346,0.0001,6.1721,0.0007,500,90.6589
7.1286,0.4754,0.0349,0.0001,6.6529,0.0001,503,90.2670
5.9891,0.4521,0.0065,0.0001,5.5367,0.0002,500,91.6676
6.9955,0.4763,0.0273,0.0001,6.5190,0.0001,500,90.6661
6.0325,0.4331,0.0035,0.0001,5.5991,0.0001,500,91.6307
6.4072,0.4846,0.0278,0.0001,5.9224,0.0001,500,91.2643
6.4922,0.4839,0.0355,0.0001,6.0080,0.0001,500,91.1871
7.0799,0.4384,0.0332,0.0001,6.6413,0.0001,503,90.6603
7.0979,0.4528,0.0318,0.0001,6.6448,0.0002,503,90.6617
6.6677,0.4935,0.0287,0.0001,6.1739,0.0001,500,91.3737
6.6490,0.4695,0.0040,0.0001,6.1792,0.0002,500,91.3983
6.6735,0.4925,0.0331,0.0001,6.1808,0.0001,500,91.4191
6.6351,0.4650,0.0195,0.0001,6.1699,0.0001,500,91.6148
7.0603,0.4234,0.0230,0.0001,6.6366,0.0001,503,91.2691
4.9924,0.4597,0.0273,0.0001,4.5325,0.0001,500,93.6644
4.9986,0.5128,0.0272,0.0001,4.4855,0.0001,500,93.6645
4.9978,0.5038,0.0254,0.0001,4.4937,0.0001,500,93.6662
5.9714,0.4769,0.0358,0.0001,5.4942,0.0001,500,92.6960
6.0017,0.4306,0.0232,0.0001,5.5709,0.0001,500,92.6693
5.0067,0.5020,0.0272,0.0001,4.5043,0.0002,500,93.6644
5.9378,0.4606,0.0365,0.0001,5.4770,0.0001,500,92.7351
5.8781,0.4403,0.0187,0.0001,5.4376,0.0001,500,92.7959
5.7017,0.4966,0.0313,0.0001,5.2047,0.0001,500,92.9724
6.0157,0.4732,0.0341,0.0001,5.5421,0.0002,500,92.6584
5.9420,0.4896,0.0330,0.0001,5.4521,0.0001,500,92.7385
5.0184,0.5077,0.0271,0.0001,4.5106,0.0001,500,93.6645
7.0610,0.4179,0.0116,0.0001,6.6427,0.0002,503,91.6625
7.1380,0.4822,0.0341,0.0001,6.6555,0.0001,503,91.6002
7.1069,0.4600,0.0254,0.0001,6.6466,0.0001,503,91.6488
7.1012,0.4491,0.0055,0.0001,6.6519,0.0001,503,91.6685
7.1146,0.4585,0.0099,0.0001,6.6559,0.0001,503,91.6642
7.1460,0.4890,0.0352,0.0001,6.6568,0.0001,503,91.6389
7.1507,0.4936,0.0276,0.0001,6.6569,0.0001,503,92.1146
6.6679,0.4895,0.0287,0.0001,6.1782,0.0001,500,92.6638
7.1392,0.4833,0.0348,0.0001,6.6556,0.0001,503,92.3472
4.9350,0.4188,0.0067,0.0000,4.5160,0.0001,500,94.7258
6.9045,0.4468,0.0137,0.0001,6.4574,0.0001,500,92.7578
6.0028,0.5060,0.0273,0.0001,5.4965,0.0001,500,93.6645
5.8229,0.5113,0.0381,0.0001,5.3113,0.0002,500,93.8445
6.3151,0.4899,0.0364,0.0001,5.8250,0.0001,500,93.3552
5.0057,0.4814,0.0276,0.0001,4.5240,0.0002,500,94.6647
5.9962,0.4477,0.0173,0.0001,5.5469,0.0014,500,93.6742
6.0120,0.5052,0.0333,0.0001,5.5066,0.0001,500,93.6584
5.0077,0.4867,0.0296,0.0001,4.5207,0.0001,500,94.6627
6.0112,0.5026,0.0273,0.0001,5.5084,0.0001,500,93.6645
7.0108,0.4862,0.0271,0.0001,6.5244,0.0001,500,92.6655
7.0153,0.4886,0.0314,0.0001,6.5265,0.0001,500,92.6611
6.0241,0.5125,0.0357,0.0001,5.5113,0.0001,500,93.6560
6.6420,0.4568,0.0351,0.0001,6.1849,0.0001,500,93.1978
7.1315,0.4704,0.0173,0.0001,6.6608,0.0002,503,92.7543
7.0736,0.4309,0.0243,0.0001,6.6425,0.0001,503,92.9795
7.0827,0.4332,0.0040,0.0001,6.6492,0.0001,503,93.2288
6.0344,0.4773,0.0179,0.0001,5.5567,0.0002,500,94.6744
6.0531,0.4644,0.0366,0.0001,5.5884,0.0001,500,94.6558
6.0398,0.4859,0.0233,0.0001,5.5537,0.0001,500,94.6690
5.3036,0.4725,0.0360,0.0001,4.8308,0.0001,500,95.4053
6.0462,0.4605,0.0296,0.0000,5.5855,0.0002,500,94.6628
5.0368,0.4751,0.0193,0.0001,4.5614,0.0002,500,95.6722
5.0522,0.4524,0.0343,0.0001,4.5996,0.0001,500,95.6570
5.0491,0.4919,0.0275,0.0001,4.5570,0.0001,500,95.6640
7.1348,0.4889,0.0206,0.0001,6.6456,0.0001,503,93.6711
7.1407,0.4919,0.0206,0.0001,6.6485,0.0001,503,93.6711
7.1574,0.4981,0.0207,0.0001,6.6590,0.0002,503,93.6711
6.6507,0.4732,0.0135,0.0000,6.1761,0.0013,500,94.6787
6.6150,0.4363,0.0131,0.0000,6.1785,0.0001,500,94.7195
7.0278,0.4959,0.0284,0.0001,6.5318,0.0001,500,94.7041
6.0688,0.4875,0.0282,0.0001,5.5811,0.0001,500,95.6632
6.0764,0.4940,0.0356,0.0001,5.5821,0.0001,500,95.6557
6.0655,0.4446,0.0248,0.0001,5.6206,0.0002,500,95.6666
6.0690,0.4763,0.0273,0.0001,5.5924,0.0001,500,95.6640
7.0640,0.4752,0.0234,0.0001,6.5886,0.0001,500,94.6690
6.0715,0.4980,0.0298,0.0001,5.5732,0.0001,500,95.6616
4.9681,0.4196,0.0044,0.0001,4.5483,0.0001,500,96.7870
7.1075,0.4575,0.0276,0.0001,6.6498,0.0001,503,94.6646
7.1153,0.4624,0.0334,0.0001,6.6526,0.0001,503,94.6590
7.1480,0.4819,0.0242,0.0001,6.6659,0.0001,503,94.6681
6.6146,0.4519,0.0265,0.0001,6.1623,0.0002,500,95.2851
7.1360,0.4813,0.0393,0.0001,6.6544,0.0001,503,94.7739
6.6066,0.4470,0.0272,0.0001,6.1587,0.0008,500,95.5846
5.9345,0.4530,0.0319,0.0001,5.4812,0.0001,500,96.7210
6.9853,0.4298,0.0194,0.0001,6.5552,0.0001,500,95.6720
6.2649,0.4421,0.0354,0.0001,5.8226,0.0001,500,96.3969
5.9048,0.4413,0.0288,0.0001,5.4633,0.0001,500,96.7626
6.4491,0.4535,0.0331,0.0001,5.9953,0.0001,500,96.2189
6.9972,0.4260,0.0168,0.0001,6.5709,0.0002,500,95.6745
6.0006,0.4706,0.0194,0.0001,5.5298,0.0001,500,96.6725
6.0024,0.4664,0.0209,0.0001,5.5358,0.0001,500,96.6712
7.0971,0.4507,0.0390,0.0001,6.6461,0.0001,503,95.6523
7.0950,0.4467,0.0342,0.0001,6.6480,0.0002,503,95.6571
7.1063,0.4569,0.0273,0.0001,6.6491,0.0001,503,95.6641
7.1336,0.4751,0.0208,0.0001,6.6573,0.0011,503,95.6706
7.1532,0.4886,0.0321,0.0001,6.6643,0.0001,503,95.6593
6.5793,0.4259,0.0272,0.0001,6.1532,0.0001,500,96.6647
4.9946,0.4705,0.0252,0.0001,4.5238,0.0001,500,98.6674
6.3687,0.4689,0.0334,0.0001,5.8961,0.0035,500,97.2985
6.3540,0.4743,0.0187,0.0001,5.8794,0.0001,500,97.3131
5.6199,0.4498,0.0244,0.0001,5.1698,0.0002,500,98.0473
5.9956,0.4277,0.0220,0.0001,5.5676,0.0002,500,97.6716
5.9896,0.4504,0.0141,0.0001,5.5390,0.0001,500,97.6794
4.9990,0.4742,0.0184,0.0001,4.5245,0.0002,500,98.6741
7.0048,0.4757,0.0226,0.0001,6.5288,0.0001,500,96.6695
6.4775,0.4942,0.0351,0.0001,5.9831,0.0001,500,97.1968
5.9147,0.4499,0.0123,0.0001,5.4646,0.0002,500,97.7596
5.9341,0.4428,0.0316,0.0001,5.4911,0.0001,500,97.7402
5.0018,0.4773,0.0184,0.0001,4.5243,0.0001,500,98.6741
7.0173,0.4435,0.0265,0.0001,6.5734,0.0001,500,96.6654
7.0870,0.4423,0.0208,0.0001,6.6445,0.0001,503,96.6712
7.1452,0.4867,0.0329,0.0001,6.6581,0.0001,503,96.6590
6.6167,0.4532,0.0345,0.0001,6.1632,0.0001,500,97.1974
6.5999,0.4385,0.0303,0.0001,6.1611,0.0002,500,97.6632
7.1325,0.4794,0.0395,0.0001,6.6529,0.0002,503,97.3956
7.0048,0.4724,0.0368,0.0001,6.5322,0.0002,500,97.6568
6.0077,0.4662,0.0357,0.0001,5.5413,0.0001,500,98.6568
5.9415,0.4787,0.0286,0.0001,5.4626,0.0001,500,98.7235
5.9092,0.4850,0.0382,0.0001,5.4240,0.0001,500,98.7557
5.8936,0.4625,0.0151,0.0002,5.4308,0.0001,500,98.7788
6.0015,0.4724,0.0214,0.0001,5.5288,0.0001,500,98.6711
5.9344,0.4778,0.0139,0.0001,5.4564,0.0001,500,98.7382
6.3449,0.4545,0.0336,0.0002,5.8900,0.0001,500,98.3294
5.9938,0.4868,0.0121,0.0001,5.5068,0.0001,500,98.6805
5.8895,0.4533,0.0091,0.0001,5.4360,0.0000,500,98.7849
7.0821,0.4394,0.0318,0.0001,6.6425,0.0001,503,97.6616
7.1239,0.4716,0.0304,0.0001,6.6521,0.0001,503,98.0413
7.1163,0.4626,0.0288,0.0001,6.6535,0.0001,503,98.0926
6.6575,0.4771,0.0295,0.0001,6.1802,0.0002,500,98.6631
6.6530,0.4728,0.0216,0.0001,6.1799,0.0001,500,98.6710
6.6417,0.4625,0.0094,0.0001,6.1789,0.0001,500,98.6829
6.6117,0.4498,0.0241,0.0001,6.1616,0.0001,500,98.7698
7.1522,0.4912,0.0315,0.0001,6.6600,0.0009,503,98.2499
5.9793,0.4678,0.0262,0.0001,5.5112,0.0001,500,99.6764
6.3904,0.4772,0.0374,0.0001,5.9129,0.0001,500,99.2654
5.9891,0.4875,0.0322,0.0001,5.5013,0.0001,500,99.6704
6.9882,0.4710,0.0196,0.0000,6.5167,0.0004,500,98.6729
5.7795,0.4537,0.0367,0.0001,5.3255,0.0001,500,99.8858
6.1789,0.4618,0.0355,0.0001,5.7158,0.0012,500,99.4864
4.9576,0.4922,0.0329,0.0001,4.4651,0.0001,500,100.7088
6.3371,0.4502,0.0294,0.0001,5.8867,0.0001,500,99.3317
6.0096,0.4902,0.0404,0.0001,5.5192,0.0001,500,99.6622
5.9994,0.4308,0.0263,0.0001,5.5683,0.0001,500,99.6763
6.0083,0.4946,0.0324,0.0001,5.5135,0.0001,500,99.6703
7.0814,0.4390,0.0284,0.0001,6.6422,0.0001,503,98.6640
7.0890,0.4466,0.0185,0.0001,6.6421,0.0001,503,98.6740
7.0848,0.5051,0.0418,0.0001,6.5795,0.0001,500,99.6608
7.0763,0.4398,0.0323,0.0001,6.6364,0.0001,500,99.6704
4.9930,0.4587,0.0065,0.0001,4.5341,0.0001,500,101.7552
6.6952,0.4429,0.0294,0.0001,6.2519,0.0001,500,100.0531
7.0809,0.5047,0.0353,0.0001,6.5760,0.0001,500,99.6673
5.9425,0.4639,0.0360,0.0001,5.4782,0.0003,500,100.8059
5.9366,0.4751,0.0301,0.0001,5.4613,0.0001,500,100.8117
7.0683,0.4551,0.0223,0.0001,6.6129,0.0001,500,99.6801
4.9762,0.4757,0.0296,0.0001,4.5003,0.0001,500,101.7722
6.0416,0.4834,0.0329,0.0001,5.5580,0.0001,500,100.7089
6.0415,0.4883,0.0328,0.0001,5.5529,0.0001,500,100.7090
4.8406,0.4698,0.0226,0.0001,4.3706,0.0000,500,101.9099
7.0832,0.4569,0.0353,0.0001,6.6261,0.0001,500,99.6673
4.9810,0.4540,0.0274,0.0001,4.5268,0.0001,500,101.7743
5.0315,0.4553,0.0289,0.0001,4.5760,0.0001,500,101.7330
7.0948,0.4480,0.0268,0.0001,6.6466,0.0001,503,99.6757
7.1046,0.4566,0.0321,0.0001,6.6477,0.0001,503,99.6704
7.1380,0.4805,0.0321,0.0001,6.6572,0.0001,503,99.6704
7.1270,0.4723,0.0316,0.0001,6.6545,0.0002,503,99.8397
7.1924,0.5420,0.0309,0.0001,6.6502,0.0001,503,100.3115
5.9325,0.4712,0.0297,0.0001,5.4610,0.0002,500,101.7320
5.9339,0.4661,0.0289,0.0001,5.4677,0.0001,500,101.7330
5.9350,0.4405,0.0299,0.0001,5.4942,0.0001,500,101.7320
5.8508,0.4417,0.0356,0.0001,5.4088,0.0002,500,101.8161
5.0127,0.4662,0.0370,0.0001,4.5463,0.0001,500,102.6555
5.7715,0.4891,0.0328,0.0001,5.2821,0.0001,500,101.8996
5.4816,0.4854,0.0318,0.0001,4.9960,0.0001,500,102.1911
6.3395,0.5429,0.0268,0.0001,5.7964,0.0001,500,101.3345
6.3495,0.5546,0.0319,0.0001,5.7946,0.0002,500,101.3294
5.1130,0.4333,0.0246,0.0001,4.6790,0.0006,500,102.6680
7.0928,0.4475,0.0285,0.0001,6.6451,0.0001,503,100.7131
7.1282,0.4752,0.0326,0.0001,6.6528,0.0001,503,100.7092
7.1339,0.4778,0.0330,0.0001,6.6559,0.0001,503,100.7088
7.1338,0.4761,0.0328,0.0001,6.6575,0.0001,503,100.7090
7.1541,0.4961,0.0328,0.0001,6.6578,0.0001,503,100.7089
7.0690,0.4267,0.0134,0.0001,6.6421,0.0001,503,100.8285
0.6880,0.4863,0.0291,0.0001,0.2014,0.0001,500,107.8427
5.4122,0.4597,0.0275,0.0001,4.9523,0.0001,500,103.2440
5.9881,0.4140,0.0187,0.0001,5.5738,0.0002,500,102.6736
5.8594,0.4477,0.0379,0.0001,5.4115,0.0001,500,102.8043
5.9921,0.4461,0.0208,0.0001,5.5458,0.0001,500,102.6716
5.9939,0.4380,0.0194,0.0001,5.5556,0.0001,500,102.6731
5.9244,0.4639,0.0347,0.0001,5.4603,0.0001,500,102.7494
2.9284,0.4703,0.0374,0.0001,2.4579,0.0001,500,105.7454
5.9035,0.4307,0.0137,0.0001,5.4726,0.0002,500,102.7703
0.8391,0.4889,0.0345,0.0001,0.3491,0.0009,500,107.8375
5.0044,0.4740,0.0188,0.0001,4.5302,0.0001,500,103.6743
5.9327,0.4630,0.0321,0.0001,5.4695,0.0001,500,102.7521
5.8735,0.4664,0.0297,0.0001,5.4069,0.0001,500,102.8125
5.0775,0.4284,0.0257,0.0001,4.6489,0.0001,500,103.6671
6.0941,0.4480,0.0352,0.0001,5.6458,0.0001,500,102.6573
4.9476,0.4653,0.0310,0.0001,4.4821,0.0001,500,103.8042
4.9964,0.4590,0.0337,0.0001,4.5371,0.0001,500,103.7582
7.1000,0.4527,0.0297,0.0001,6.6470,0.0002,503,101.7320
7.1072,0.4581,0.0288,0.0001,6.6489,0.0001,503,101.7331
7.1417,0.4848,0.0296,0.0001,6.6567,0.0001,503,101.7321
6.6564,0.4848,0.0307,0.0001,6.1714,0.0001,500,102.6618
0.6948,0.4838,0.0382,0.0001,0.2108,0.0001,500,108.8738
5.9816,0.4802,0.0200,0.0001,5.5011,0.0001,500,103.6731
5.9861,0.4465,0.0187,0.0001,5.5394,0.0001,500,103.6743
6.0011,0.4766,0.0239,0.0001,5.5241,0.0002,500,103.6690
5.9978,0.4430,0.0188,0.0001,5.5547,0.0001,500,103.6744
5.0020,0.4823,0.0191,0.0001,4.5194,0.0002,500,104.6725
6.0003,0.4760,0.0187,0.0001,5.5241,0.0001,500,103.6743
7.0124,0.4797,0.0249,0.0001,6.5324,0.0001,500,102.6674
6.0132,0.4522,0.0257,0.0001,5.5608,0.0001,500,103.6672
2.3420,0.5094,0.0382,0.0000,1.8324,0.0001,500,107.6645
2.3655,0.4963,0.0357,0.0001,1.8689,0.0001,500,107.6669
5.0737,0.4804,0.0279,0.0001,4.5931,0.0001,500,105.6653
5.4160,0.4755,0.0312,0.0001,4.9401,0.0002,500,105.3246
6.9265,0.4731,0.0211,0.0001,6.4532,0.0001,500,103.8141
6.0664,0.4698,0.0174,0.0001,5.5965,0.0001,500,104.6743
5.9970,0.4656,0.0278,0.0001,5.5311,0.0002,500,104.7437
7.1082,0.4542,0.0259,0.0001,6.6538,0.0001,503,103.6672
7.1141,0.4626,0.0309,0.0001,6.6512,0.0001,503,103.6620
7.1418,0.4805,0.0258,0.0001,6.6611,0.0001,503,103.6671
7.1270,0.4682,0.0102,0.0000,6.6586,0.0001,503,103.6826
7.1573,0.4946,0.0172,0.0001,6.6625,0.0001,503,103.6759
7.1582,0.4962,0.0281,0.0001,6.6618,0.0002,503,104.2632
7.1277,0.4727,0.0336,0.0001,6.6547,0.0001,503,104.5281
6.0062,0.4884,0.0375,0.0001,5.5176,0.0001,500,105.6557
6.9898,0.4296,0.0190,0.0001,6.5600,0.0001,500,104.6726
4.9160,0.4826,0.0351,0.0001,4.4332,0.0001,500,106.7484
6.0075,0.4775,0.0337,0.0001,5.5299,0.0001,500,105.6595
6.3465,0.4872,0.0352,0.0001,5.8590,0.0001,500,105.3206
6.2726,0.4681,0.0098,0.0001,5.8042,0.0001,500,105.4021
5.9961,0.4683,0.0143,0.0001,5.5276,0.0001,500,105.6786
4.9265,0.4851,0.0352,0.0001,4.4412,0.0001,500,106.7483
7.0099,0.4528,0.0268,0.0001,6.5568,0.0001,500,104.6650
4.9256,0.4716,0.0330,0.0001,4.4538,0.0001,500,106.7505
4.9306,0.4943,0.0377,0.0001,4.4361,0.0001,500,106.7457
6.0044,0.4655,0.0212,0.0001,5.5387,0.0000,500,105.6719
4.9279,0.4947,0.0350,0.0001,4.4330,0.0001,500,106.7483
6.0152,0.4639,0.0321,0.0001,5.5510,0.0001,500,105.6611
6.0005,0.4700,0.0173,0.0000,5.5304,0.0001,500,105.6758
4.9258,0.4695,0.0329,0.0001,4.4560,0.0001,500,106.7505
5.9139,0.4545,0.0198,0.0001,5.4592,0.0001,500,105.7630
7.0677,0.4264,0.0172,0.0001,6.6412,0.0001,503,104.6744
5.0006,0.4327,0.0329,0.0001,4.5677,0.0001,500,106.7505
7.0852,0.4401,0.0191,0.0001,6.6450,0.0001,503,104.6725
7.1089,0.4569,0.0173,0.0001,6.6517,0.0001,503,104.6743
7.1247,0.4711,0.0267,0.0001,6.6533,0.0002,503,104.6650
7.1306,0.4767,0.0300,0.0001,6.6537,0.0001,503,104.6616
7.1289,0.4752,0.0270,0.0001,6.6535,0.0001,503,104.6645
7.1126,0.4623,0.0370,0.0001,6.6500,0.0001,503,105.1652
6.6762,0.4921,0.0374,0.0001,6.1839,0.0001,500,105.6557
7.1319,0.4793,0.0331,0.0001,6.6524,0.0001,503,105.2089
0.6503,0.4470,0.0154,0.0001,0.2031,0.0001,500,111.7577
0.6262,0.4393,0.0222,0.0001,0.1866,0.0001,500,111.7896
0.6805,0.4682,0.0286,0.0001,0.2115,0.0007,500,111.7832
7.1437,0.4838,0.0318,0.0001,6.6596,0.0002,503,105.3240
7.0865,0.4421,0.0304,0.0001,6.6440,0.0002,503,105.3815
5.9232,0.4899,0.0352,0.0001,5.4331,0.0001,500,106.7482
5.9128,0.4162,0.0190,0.0001,5.4963,0.0001,500,106.7645
7.0874,0.4427,0.0268,0.0001,6.6445,0.0001,503,105.6664
7.1044,0.4542,0.0242,0.0001,6.6500,0.0001,503,105.6689
7.1455,0.4866,0.0278,0.0001,6.6588,0.0001,503,105.6653
2.2424,0.4302,0.0367,0.0001,1.8119,0.0001,500,110.7408
0.6310,0.4339,0.0088,0.0001,0.1969,0.0001,500,112.7733
6.9085,0.4713,0.0367,0.0001,6.4370,0.0001,500,106.7467
5.7994,0.4555,0.0087,0.0001,5.3420,0.0018,500,107.8630
5.9916,0.5010,0.0298,0.0001,5.4903,0.0001,500,107.6728
6.6986,0.4808,0.0362,0.0001,6.2175,0.0001,500,106.9668
5.9912,0.4212,0.0236,0.0001,5.5697,0.0002,500,107.6789
6.8996,0.4480,0.0130,0.0001,6.4513,0.0002,500,106.7705
6.9202,0.4920,0.0330,0.0001,6.4279,0.0001,500,106.7505
6.8638,0.4423,0.0340,0.0001,6.4212,0.0001,500,106.8085
7.0981,0.4530,0.0350,0.0001,6.6449,0.0001,503,106.7483
7.1071,0.4623,0.0351,0.0001,6.6445,0.0001,503,106.7484
7.1184,0.4682,0.0349,0.0001,6.6499,0.0001,503,106.7484
7.1174,0.4610,0.0083,0.0001,6.6561,0.0001,503,106.7750
7.1596,0.4976,0.0282,0.0001,6.6619,0.0001,503,106.7553
6.6543,0.4798,0.0279,0.0001,6.1742,0.0002,500,107.5039
5.9878,0.4659,0.0187,0.0001,5.5217,0.0001,500,108.6739
6.8596,0.4474,0.0060,0.0001,6.4120,0.0001,500,107.8059
6.8229,0.4769,0.0290,0.0000,6.3450,0.0008,500,107.8427
5.9936,0.4846,0.0140,0.0001,5.5078,0.0011,500,108.6787
7.0085,0.4999,0.0355,0.0001,6.5084,0.0001,500,107.6669
