response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1818,0.0806,0.0000,0.0001,0.1010,0.0001,200,0.0043
0.1850,0.0834,0.0000,0.0001,0.1014,0.0001,200,0.0044
0.1849,0.0834,0.0000,0.0000,0.1013,0.0001,200,0.0047
0.1875,0.0860,0.0000,0.0000,0.1014,0.0001,200,0.0021
0.1849,0.0833,0.0000,0.0001,0.1015,0.0001,200,0.0048
0.1852,0.0836,0.0000,0.0000,0.1014,0.0001,200,0.0044
0.1861,0.0813,0.0000,0.0001,0.1047,0.0001,200,0.0036
0.1852,0.0835,0.0000,0.0001,0.1015,0.0001,200,0.0045
0.1884,0.0816,0.0000,0.0001,0.1066,0.0001,200,0.0031
0.1888,0.0874,0.0000,0.0001,0.1012,0.0000,200,0.0028
0.1877,0.0842,0.0000,0.0001,0.1034,0.0001,200,0.0039
0.1869,0.0855,0.0000,0.0001,0.1012,0.0001,200,0.0047
0.1904,0.0888,0.0000,0.0001,0.1012,0.0001,200,0.0013
0.1875,0.0837,0.0000,0.0001,0.1035,0.0001,200,0.0042
0.1880,0.0842,0.0000,0.0001,0.1036,0.0001,200,0.0037
0.1876,0.0840,0.0000,0.0001,0.1034,0.0000,200,0.0041
0.0552,0.0000,0.0000,0.0001,0.0550,0.0001,200,0.1415
0.0574,0.0000,0.0000,0.0000,0.0572,0.0001,200,0.1483
0.0619,0.0000,0.0000,0.0000,0.0617,0.0001,200,0.1462
0.0596,0.0000,0.0000,0.0000,0.0594,0.0001,200,0.1508
0.0621,0.0000,0.0000,0.0000,0.0619,0.0001,200,0.1483
0.0602,0.0000,0.0000,0.0000,0.0600,0.0001,200,0.1505
0.0639,0.0000,0.0000,0.0000,0.0637,0.0001,200,0.1509
0.0626,0.0000,0.0000,0.0001,0.0624,0.0000,200,0.1531
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.1533
0.0643,0.0000,0.0000,0.0000,0.0641,0.0001,200,0.1532
0.0666,0.0000,0.0000,0.0000,0.0664,0.0001,200,0.1509
0.0643,0.0000,0.0000,0.0000,0.0641,0.0001,200,0.1533
0.0667,0.0000,0.0000,0.0001,0.0665,0.0001,200,0.1510
0.0643,0.0000,0.0000,0.0000,0.0642,0.0001,200,0.1533
0.0626,0.0000,0.0000,0.0000,0.0625,0.0001,200,0.1558
0.0626,0.0000,0.0000,0.0000,0.0625,0.0001,200,0.1558
0.0676,0.0000,0.0000,0.0002,0.0673,0.0001,200,0.1508
0.0650,0.0000,0.0000,0.0000,0.0647,0.0001,200,0.1557
0.0628,0.0000,0.0000,0.0000,0.0626,0.0001,200,0.1579
0.0627,0.0000,0.0000,0.0000,0.0625,0.0002,200,0.1581
0.0651,0.0000,0.0000,0.0000,0.0649,0.0001,200,0.1557
0.0660,0.0000,0.0000,0.0001,0.0656,0.0001,200,0.1556
0.0658,0.0000,0.0000,0.0000,0.0656,0.0001,200,0.1559
0.0636,0.0000,0.0000,0.0000,0.0634,0.0001,200,0.1581
0.0637,0.0000,0.0000,0.0000,0.0636,0.0000,200,0.1581
0.0637,0.0000,0.0000,0.0000,0.0636,0.0000,200,0.1581
0.0660,0.0000,0.0000,0.0000,0.0658,0.0001,200,0.1581
0.0659,0.0000,0.0000,0.0001,0.0657,0.0001,200,0.1583
0.0674,0.0000,0.0000,0.0000,0.0672,0.0001,200,0.1582
0.0682,0.0000,0.0000,0.0000,0.0680,0.0001,200,0.1585
0.0682,0.0000,0.0000,0.0000,0.0680,0.0001,200,0.1585
0.0624,0.0000,0.0000,0.0000,0.0622,0.0001,200,0.1657
0.0581,0.0000,0.0000,0.0001,0.0578,0.0001,200,0.1701
0.0587,0.0000,0.0000,0.0000,0.0585,0.0001,200,0.1701
0.0591,0.0000,0.0000,0.0001,0.0589,0.0001,200,0.1702
0.0598,0.0000,0.0000,0.0000,0.0596,0.0001,200,0.1723
0.0598,0.0000,0.0000,0.0000,0.0596,0.0001,200,0.1723
0.0642,0.0000,0.0000,0.0001,0.0639,0.0001,200,0.1679
0.0623,0.0000,0.0000,0.0000,0.0621,0.0001,200,0.1701
0.0694,0.0000,0.0000,0.0000,0.0691,0.0001,200,0.1632
0.0629,0.0000,0.0000,0.0000,0.0627,0.0001,200,0.1721
0.0635,0.0000,0.0000,0.0001,0.0633,0.0001,200,0.1722
0.0632,0.0000,0.0000,0.0000,0.0631,0.0000,200,0.1726
0.0637,0.0000,0.0000,0.0000,0.0636,0.0001,200,0.1721
0.0641,0.0000,0.0000,0.0000,0.0639,0.0001,200,0.1723
0.0637,0.0000,0.0000,0.0000,0.0635,0.0001,200,0.1760
0.0658,0.0000,0.0000,0.0000,0.0655,0.0001,200,0.1760
0.0714,0.0000,0.0000,0.0000,0.0712,0.0001,200,0.1760
0.0715,0.0000,0.0000,0.0000,0.0713,0.0001,200,0.1761
0.0662,0.0000,0.0000,0.0000,0.0657,0.0003,200,0.1814
0.0717,0.0000,0.0000,0.0000,0.0715,0.0000,200,0.1761
0.0718,0.0000,0.0000,0.0000,0.0715,0.0001,200,0.1760
0.0666,0.0000,0.0000,0.0000,0.0664,0.0000,200,0.1815
0.0672,0.0000,0.0000,0.0001,0.0670,0.0000,200,0.1809
0.0621,0.0000,0.0000,0.0000,0.0619,0.0001,200,0.1861
0.0695,0.0000,0.0000,0.0000,0.0693,0.0001,200,0.1815
0.0703,0.0000,0.0000,0.0000,0.0702,0.0000,200,0.1808
0.0700,0.0000,0.0000,0.0000,0.0699,0.0001,200,0.1812
0.0697,0.0000,0.0000,0.0000,0.0695,0.0001,200,0.1815
0.0752,0.0000,0.0000,0.0000,0.0751,0.0000,200,0.1761
0.0659,0.0000,0.0000,0.0000,0.0657,0.0001,200,0.1854
0.0698,0.0000,0.0000,0.0000,0.0696,0.0001,200,0.1815
0.0704,0.0000,0.0000,0.0000,0.0703,0.0000,200,0.1808
0.0683,0.0000,0.0000,0.0000,0.0681,0.0001,200,0.1853
0.0729,0.0000,0.0000,0.0000,0.0726,0.0001,200,0.1807
0.0685,0.0000,0.0000,0.0000,0.0681,0.0001,200,0.1852
0.0684,0.0000,0.0000,0.0001,0.0683,0.0001,200,0.1853
0.0721,0.0000,0.0000,0.0000,0.0720,0.0001,200,0.1816
0.0686,0.0000,0.0000,0.0001,0.0683,0.0001,200,0.1852
0.0682,0.0000,0.0000,0.0000,0.0681,0.0001,200,0.1861
0.0781,0.0000,0.0000,0.0000,0.0779,0.0001,200,0.1762
0.0576,0.0000,0.0000,0.0000,0.0574,0.0001,200,0.1967
0.0685,0.0000,0.0000,0.0000,0.0683,0.0001,200,0.1859
0.0647,0.0000,0.0000,0.0000,0.0646,0.0001,200,0.1897
0.0728,0.0000,0.0000,0.0000,0.0727,0.0000,200,0.1816
0.0684,0.0000,0.0000,0.0000,0.0683,0.0000,200,0.1860
0.0703,0.0000,0.0000,0.0000,0.0702,0.0001,200,0.1854
0.0743,0.0000,0.0000,0.0000,0.0741,0.0001,200,0.1814
0.0661,0.0000,0.0000,0.0000,0.0660,0.0001,200,0.1896
0.0742,0.0000,0.0000,0.0000,0.0740,0.0001,200,0.1817
