response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1675,0.0828,0.0000,0.0000,0.0846,0.0001,200,0.0036
0.1681,0.0818,0.0000,0.0007,0.0855,0.0001,200,0.0031
0.1677,0.0827,0.0000,0.0001,0.0845,0.0003,200,0.0035
0.1680,0.0825,0.0000,0.0000,0.0854,0.0001,200,0.0033
0.1677,0.0826,0.0000,0.0001,0.0850,0.0000,200,0.0036
0.1677,0.0824,0.0000,0.0001,0.0850,0.0000,200,0.0036
0.1687,0.0816,0.0000,0.0016,0.0854,0.0001,200,0.0027
0.1706,0.0827,0.0000,0.0001,0.0877,0.0001,200,0.0036
0.1710,0.0830,0.0000,0.0001,0.0878,0.0001,200,0.0032
0.1708,0.0828,0.0000,0.0000,0.0878,0.0001,200,0.0035
0.1725,0.0830,0.0000,0.0012,0.0882,0.0001,200,0.0018
0.1708,0.0827,0.0000,0.0001,0.0880,0.0001,200,0.0035
0.1716,0.0830,0.0000,0.0000,0.0885,0.0000,200,0.0028
0.1712,0.0829,0.0000,0.0000,0.0882,0.0000,200,0.0033
0.1713,0.0830,0.0000,0.0001,0.0881,0.0000,200,0.0032
0.0567,0.0000,0.0000,0.0001,0.0565,0.0000,200,0.1178
0.0565,0.0000,0.0000,0.0001,0.0563,0.0001,200,0.1205
0.0567,0.0000,0.0000,0.0001,0.0564,0.0001,200,0.1251
0.0588,0.0000,0.0000,0.0001,0.0586,0.0001,200,0.1268
0.0564,0.0000,0.0000,0.0001,0.0561,0.0001,200,0.1350
0.0565,0.0000,0.0000,0.0000,0.0563,0.0001,200,0.1349
0.0589,0.0000,0.0000,0.0001,0.0587,0.0001,200,0.1346
0.0586,0.0000,0.0000,0.0000,0.0584,0.0001,200,0.1349
0.0638,0.0000,0.0000,0.0001,0.0635,0.0001,200,0.1299
0.0586,0.0000,0.0000,0.0000,0.0584,0.0001,200,0.1351
0.0587,0.0000,0.0000,0.0000,0.0586,0.0001,200,0.1350
0.0608,0.0000,0.0000,0.0000,0.0606,0.0001,200,0.1383
0.0620,0.0000,0.0000,0.0001,0.0618,0.0001,200,0.1372
0.0623,0.0000,0.0000,0.0000,0.0621,0.0001,200,0.1383
0.0602,0.0000,0.0000,0.0000,0.0600,0.0001,200,0.1439
0.0587,0.0000,0.0000,0.0000,0.0585,0.0001,200,0.1454
0.0589,0.0000,0.0000,0.0001,0.0587,0.0001,200,0.1453
0.0590,0.0000,0.0000,0.0000,0.0588,0.0001,200,0.1453
0.0592,0.0000,0.0000,0.0000,0.0591,0.0000,200,0.1452
0.0593,0.0000,0.0000,0.0000,0.0591,0.0000,200,0.1452
0.0595,0.0000,0.0000,0.0000,0.0593,0.0001,200,0.1450
0.0617,0.0000,0.0000,0.0000,0.0615,0.0001,200,0.1452
0.0628,0.0000,0.0000,0.0001,0.0626,0.0001,200,0.1473
0.0648,0.0000,0.0000,0.0000,0.0645,0.0001,200,0.1454
0.0629,0.0000,0.0000,0.0001,0.0627,0.0000,200,0.1473
0.0630,0.0000,0.0000,0.0000,0.0628,0.0000,200,0.1474
0.0629,0.0000,0.0000,0.0000,0.0627,0.0000,200,0.1476
0.0631,0.0000,0.0000,0.0000,0.0629,0.0001,200,0.1474
0.0629,0.0000,0.0000,0.0000,0.0628,0.0001,200,0.1476
0.0629,0.0000,0.0000,0.0000,0.0626,0.0002,200,0.1476
0.0672,0.0000,0.0000,0.0003,0.0668,0.0001,200,0.1453
0.0667,0.0000,0.0000,0.0001,0.0665,0.0001,200,0.1473
0.0611,0.0000,0.0000,0.0000,0.0608,0.0001,200,0.1534
0.0638,0.0000,0.0000,0.0000,0.0636,0.0001,200,0.1535
0.0656,0.0000,0.0000,0.0000,0.0654,0.0001,200,0.1517
0.0658,0.0000,0.0000,0.0000,0.0656,0.0001,200,0.1516
0.0658,0.0000,0.0000,0.0000,0.0656,0.0001,200,0.1516
0.0640,0.0000,0.0000,0.0001,0.0638,0.0001,200,0.1534
0.0657,0.0000,0.0000,0.0001,0.0655,0.0001,200,0.1517
0.0659,0.0000,0.0000,0.0000,0.0657,0.0001,200,0.1515
0.0656,0.0000,0.0000,0.0000,0.0654,0.0001,200,0.1535
0.0656,0.0000,0.0000,0.0000,0.0655,0.0001,200,0.1534
0.0654,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.1537
0.0634,0.0000,0.0000,0.0000,0.0633,0.0001,200,0.1566
0.0680,0.0000,0.0000,0.0007,0.0672,0.0001,200,0.1521
0.0669,0.0000,0.0000,0.0000,0.0666,0.0001,200,0.1534
0.0656,0.0000,0.0000,0.0000,0.0654,0.0001,200,0.1565
0.0680,0.0000,0.0000,0.0000,0.0678,0.0001,200,0.1567
0.0636,0.0000,0.0000,0.0000,0.0634,0.0001,200,0.1610
0.0683,0.0000,0.0000,0.0000,0.0681,0.0001,200,0.1564
0.0683,0.0000,0.0000,0.0000,0.0681,0.0001,200,0.1564
0.0676,0.0000,0.0000,0.0000,0.0674,0.0001,200,0.1576
0.0676,0.0000,0.0000,0.0000,0.0674,0.0001,200,0.1576
0.0687,0.0000,0.0000,0.0000,0.0686,0.0001,200,0.1565
0.0677,0.0000,0.0000,0.0000,0.0675,0.0001,200,0.1576
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.1628
0.0625,0.0000,0.0000,0.0001,0.0623,0.0001,200,0.1628
0.0689,0.0000,0.0000,0.0000,0.0687,0.0001,200,0.1564
0.0687,0.0000,0.0000,0.0000,0.0686,0.0000,200,0.1567
0.0635,0.0000,0.0000,0.0000,0.0634,0.0001,200,0.1629
0.0607,0.0000,0.0000,0.0000,0.0605,0.0001,200,0.1671
0.0608,0.0000,0.0000,0.0001,0.0606,0.0001,200,0.1670
0.0658,0.0000,0.0000,0.0000,0.0655,0.0001,200,0.1627
0.0639,0.0000,0.0000,0.0000,0.0637,0.0001,200,0.1668
0.0638,0.0000,0.0000,0.0000,0.0636,0.0001,200,0.1670
0.0705,0.0000,0.0000,0.0000,0.0703,0.0001,200,0.1612
0.0572,0.0000,0.0000,0.0000,0.0570,0.0001,200,0.1745
0.0641,0.0000,0.0000,0.0000,0.0640,0.0001,200,0.1677
0.0648,0.0000,0.0000,0.0000,0.0646,0.0001,200,0.1670
0.0641,0.0000,0.0000,0.0000,0.0639,0.0001,200,0.1678
0.0648,0.0000,0.0000,0.0000,0.0647,0.0001,200,0.1670
0.0642,0.0000,0.0000,0.0000,0.0640,0.0000,200,0.1678
0.0642,0.0000,0.0000,0.0000,0.0641,0.0000,200,0.1678
0.0649,0.0000,0.0000,0.0000,0.0648,0.0001,200,0.1671
0.0581,0.0000,0.0000,0.0000,0.0579,0.0001,200,0.1770
0.0740,0.0000,0.0000,0.0000,0.0738,0.0001,200,0.1611
0.0682,0.0000,0.0000,0.0000,0.0679,0.0001,200,0.1670
0.0677,0.0000,0.0000,0.0000,0.0673,0.0001,200,0.1676
0.0642,0.0000,0.0000,0.0000,0.0641,0.0001,200,0.1711
0.0682,0.0000,0.0000,0.0000,0.0681,0.0001,200,0.1671
0.0676,0.0000,0.0000,0.0000,0.0674,0.0000,200,0.1678
0.0677,0.0000,0.0000,0.0000,0.0675,0.0001,200,0.1677
0.0677,0.0000,0.0000,0.0000,0.0673,0.0002,200,0.1677
0.0654,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.1712
0.0653,0.0000,0.0000,0.0000,0.0652,0.0001,200,0.1713
0.0756,0.0000,0.0000,0.0000,0.0755,0.0001,200,0.1611
0.0690,0.0000,0.0000,0.0000,0.0688,0.0001,200,0.1678
