response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1699,0.0804,0.0000,0.0001,0.0893,0.0001,200,0.0034
0.1698,0.0802,0.0000,0.0000,0.0895,0.0000,200,0.0035
0.1699,0.0802,0.0000,0.0001,0.0894,0.0001,200,0.0034
0.1705,0.0798,0.0000,0.0001,0.0896,0.0000,200,0.0029
0.1701,0.0805,0.0000,0.0001,0.0895,0.0001,200,0.0032
0.1705,0.0795,0.0000,0.0001,0.0909,0.0001,200,0.0029
0.1704,0.0795,0.0000,0.0000,0.0907,0.0002,200,0.0030
0.1701,0.0805,0.0000,0.0000,0.0895,0.0000,200,0.0034
0.1706,0.0822,0.0000,0.0001,0.0883,0.0001,200,0.0037
0.1705,0.0799,0.0000,0.0001,0.0904,0.0000,200,0.0039
0.1712,0.0804,0.0000,0.0001,0.0906,0.0001,200,0.0033
0.1720,0.0810,0.0000,0.0001,0.0907,0.0001,200,0.0025
0.1709,0.0823,0.0000,0.0001,0.0885,0.0001,200,0.0037
0.1720,0.0811,0.0000,0.0001,0.0907,0.0001,200,0.0026
0.1734,0.0929,0.0000,0.0001,0.0802,0.0001,200,0.0035
0.0572,0.0000,0.0000,0.0000,0.0570,0.0001,200,0.1217
0.0571,0.0000,0.0000,0.0001,0.0569,0.0001,200,0.1220
0.0614,0.0000,0.0000,0.0001,0.0612,0.0001,200,0.1199
0.0556,0.0000,0.0000,0.0001,0.0554,0.0001,200,0.1411
0.0595,0.0000,0.0000,0.0000,0.0593,0.0001,200,0.1412
0.0608,0.0000,0.0000,0.0000,0.0606,0.0001,200,0.1414
0.0609,0.0000,0.0000,0.0000,0.0607,0.0001,200,0.1412
0.0609,0.0000,0.0000,0.0001,0.0606,0.0001,200,0.1424
0.0610,0.0000,0.0000,0.0001,0.0607,0.0001,200,0.1425
0.0605,0.0000,0.0000,0.0000,0.0603,0.0001,200,0.1464
0.0623,0.0000,0.0000,0.0000,0.0621,0.0001,200,0.1464
0.0635,0.0000,0.0000,0.0001,0.0632,0.0001,200,0.1456
0.0639,0.0000,0.0000,0.0001,0.0636,0.0001,200,0.1453
0.0635,0.0000,0.0000,0.0000,0.0633,0.0001,200,0.1462
0.0643,0.0000,0.0000,0.0000,0.0641,0.0002,200,0.1457
0.0650,0.0000,0.0000,0.0000,0.0648,0.0001,200,0.1456
0.0661,0.0000,0.0000,0.0000,0.0659,0.0001,200,0.1464
0.0662,0.0000,0.0000,0.0000,0.0660,0.0001,200,0.1462
0.0667,0.0000,0.0000,0.0000,0.0665,0.0001,200,0.1465
0.0668,0.0000,0.0000,0.0000,0.0666,0.0001,200,0.1464
0.0669,0.0000,0.0000,0.0000,0.0666,0.0002,200,0.1464
0.0651,0.0000,0.0000,0.0001,0.0648,0.0002,200,0.1509
0.0662,0.0000,0.0000,0.0000,0.0660,0.0001,200,0.1508
0.0662,0.0000,0.0000,0.0000,0.0660,0.0001,200,0.1508
0.0619,0.0000,0.0000,0.0000,0.0617,0.0001,200,0.1580
0.0691,0.0000,0.0000,0.0000,0.0689,0.0001,200,0.1508
0.0621,0.0000,0.0000,0.0000,0.0620,0.0001,200,0.1580
0.0694,0.0000,0.0000,0.0000,0.0692,0.0001,200,0.1508
0.0720,0.0000,0.0000,0.0000,0.0719,0.0001,200,0.1509
0.0721,0.0000,0.0000,0.0000,0.0720,0.0001,200,0.1508
0.0684,0.0000,0.0000,0.0000,0.0681,0.0001,200,0.1546
0.0743,0.0000,0.0000,0.0001,0.0741,0.0001,200,0.1508
0.0672,0.0000,0.0000,0.0000,0.0669,0.0001,200,0.1580
0.0671,0.0000,0.0000,0.0000,0.0670,0.0001,200,0.1581
0.0674,0.0000,0.0000,0.0000,0.0672,0.0001,200,0.1579
0.0673,0.0000,0.0000,0.0000,0.0672,0.0001,200,0.1579
0.0708,0.0000,0.0000,0.0000,0.0706,0.0001,200,0.1545
0.0707,0.0000,0.0000,0.0000,0.0705,0.0001,200,0.1547
0.0747,0.0000,0.0000,0.0001,0.0745,0.0001,200,0.1547
0.0748,0.0000,0.0000,0.0001,0.0745,0.0002,200,0.1547
0.0748,0.0000,0.0000,0.0000,0.0745,0.0001,200,0.1548
