response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.9234,0.6820,0.0007,0.0001,0.2411,0.0001,400,0.7404
0.9023,0.6657,0.0007,0.0001,0.2363,0.0001,400,0.7616
0.9311,0.6818,0.0006,0.0001,0.2490,0.0001,400,0.7405
0.9312,0.6872,0.0007,0.0001,0.2438,0.0002,400,0.7405
0.9101,0.6775,0.0007,0.0001,0.2323,0.0001,400,0.7616
0.8910,0.6584,0.0007,0.0001,0.2324,0.0001,400,0.7809
0.9089,0.6778,0.0007,0.0001,0.2309,0.0001,400,0.7689
0.9330,0.6893,0.0007,0.0001,0.2433,0.0001,400,0.7448
0.9193,0.6883,0.0007,0.0001,0.2309,0.0001,400,0.7673
0.9290,0.6936,0.0007,0.0001,0.2352,0.0001,400,0.7577
0.9231,0.6883,0.0006,0.0001,0.2257,0.0090,400,0.7637
0.9291,0.6983,0.0008,0.0001,0.2306,0.0001,400,0.7576
0.9067,0.6889,0.0005,0.0001,0.2176,0.0001,400,0.7834
0.9041,0.6802,0.0005,0.0001,0.2237,0.0001,400,0.7860
0.9041,0.6864,0.0004,0.0000,0.2175,0.0001,400,0.7860
0.9108,0.6995,0.0004,0.0001,0.2112,0.0001,400,0.7835
0.9118,0.7159,0.0005,0.0001,0.1957,0.0001,400,0.7860
0.9170,0.7210,0.0007,0.0001,0.1958,0.0000,400,0.7809
0.9195,0.7233,0.0003,0.0001,0.1958,0.0002,400,0.7835
0.9159,0.7232,0.0006,0.0001,0.1925,0.0001,400,0.7898
0.8425,0.6734,0.0008,0.0001,0.1689,0.0001,400,0.9070
0.8582,0.6960,0.0007,0.0001,0.1615,0.0006,400,0.9102
0.9003,0.6914,0.0006,0.0001,0.2088,0.0001,400,1.0124
0.8046,0.6064,0.0004,0.0001,0.1977,0.0001,400,1.1081
0.8658,0.6133,0.0008,0.0001,0.2254,0.0271,400,1.1080
0.8459,0.5724,0.0007,0.0001,0.2733,0.0001,400,1.1786
0.8973,0.5936,0.0008,0.0001,0.3035,0.0001,400,1.1364
0.7678,0.4320,0.0009,0.0001,0.3355,0.0001,400,1.3367
0.7640,0.4398,0.0008,0.0001,0.3240,0.0001,400,1.3405
0.7753,0.4450,0.0006,0.0001,0.3301,0.0001,400,1.3407
0.7896,0.4507,0.0008,0.0001,0.3313,0.0075,400,1.3405
0.7961,0.4533,0.0007,0.0001,0.3425,0.0001,400,1.3453
0.7964,0.4346,0.0006,0.0001,0.3615,0.0002,400,1.3735
0.7965,0.4395,0.0006,0.0001,0.3567,0.0001,400,1.3735
0.7878,0.4329,0.0007,0.0001,0.3547,0.0001,400,1.3940
0.8117,0.4464,0.0006,0.0001,0.3618,0.0034,400,1.3735
0.7808,0.4435,0.0008,0.0001,0.3372,0.0001,400,1.4045
0.7913,0.4393,0.0008,0.0001,0.3519,0.0000,400,1.3940
0.7914,0.4493,0.0007,0.0001,0.3419,0.0000,400,1.3941
0.7964,0.4440,0.0009,0.0001,0.3522,0.0001,400,1.4044
0.8009,0.4506,0.0009,0.0001,0.3500,0.0001,400,1.4044
0.7849,0.4241,0.0007,0.0001,0.3551,0.0055,400,1.4379
0.7937,0.4190,0.0008,0.0001,0.3744,0.0002,400,1.4455
0.7964,0.4133,0.0007,0.0001,0.3829,0.0001,400,1.4747
0.8009,0.4190,0.0004,0.0001,0.3817,0.0001,400,1.4749
0.8063,0.4342,0.0007,0.0001,0.3718,0.0002,400,1.4747
0.8147,0.4379,0.0008,0.0001,0.3765,0.0001,400,1.4710
0.8161,0.4389,0.0007,0.0001,0.3770,0.0001,400,1.4747
0.7866,0.4195,0.0006,0.0001,0.3659,0.0002,400,1.5043
0.8298,0.4494,0.0007,0.0001,0.3802,0.0001,400,1.4819
0.7999,0.4363,0.0006,0.0001,0.3634,0.0001,400,1.5118
0.8075,0.4383,0.0012,0.0001,0.3686,0.0001,400,1.5043
0.7904,0.4414,0.0008,0.0001,0.3488,0.0001,400,1.5285
0.8017,0.4366,0.0007,0.0001,0.3649,0.0001,400,1.5172
0.7911,0.4377,0.0006,0.0001,0.3532,0.0001,400,1.5317
0.7945,0.4515,0.0010,0.0001,0.3427,0.0002,400,1.5284
0.7946,0.4604,0.0009,0.0001,0.3339,0.0001,400,1.5284
